"time","Well","OD600","Strain","Mutant"
810,"B3",0.788,"Strain_B","Knock-OUT (-)"
810,"B4",1.191,"Strain_B","Knock-OUT (-)"
810,"B5",1.179,"Strain_B","Knock-OUT (-)"
810,"B6",1.047,"Strain_B","Knock-OUT (-)"
810,"B7",0.966,"Strain_B","Knock-IN (+)"
810,"B8",1.15,"Strain_B","Knock-IN (+)"
810,"B9",1.044,"Strain_B","Knock-IN (+)"
810,"B10",1.064,"Strain_B","Knock-IN (+)"
810,"B11",1.181,"Strain_B","Knock-IN (+)"
810,"B12",1.108,"Strain_B","Knock-IN (+)"
810,"C1",0.35,"Strain_C","Knock-OUT (-)"
810,"C2",1.023,"Strain_C","Knock-OUT (-)"
810,"C3",1.152,"Strain_C","Knock-OUT (-)"
810,"C4",0.35,"Strain_C","Knock-OUT (-)"
810,"C5",0.939,"Strain_C","Knock-OUT (-)"
810,"C6",0.421,"Strain_C","Knock-OUT (-)"
810,"C7",0.966,"Strain_C","Knock-IN (+)"
810,"C8",1.15,"Strain_C","Knock-IN (+)"
810,"C9",0.979,"Strain_C","Knock-IN (+)"
810,"C10",0.926,"Strain_C","Knock-IN (+)"
810,"C11",1.108,"Strain_C","Knock-IN (+)"
810,"C12",1.152,"Strain_C","Knock-IN (+)"
825,"A1",1.186,"Strain_A","Knock-OUT (-)"
825,"A2",0.947,"Strain_A","Knock-OUT (-)"
825,"A3",1.063,"Strain_A","Knock-OUT (-)"
825,"A4",0.683,"Strain_A","Knock-OUT (-)"
825,"A5",1.021,"Strain_A","Knock-OUT (-)"
825,"A6",1.113,"Strain_A","Knock-OUT (-)"
825,"A7",1.021,"Strain_A","Knock-IN (+)"
825,"A8",1.095,"Strain_A","Knock-IN (+)"
825,"A9",1.113,"Strain_A","Knock-IN (+)"
825,"A10",1.063,"Strain_A","Knock-IN (+)"
825,"A11",1.183,"Strain_A","Knock-IN (+)"
825,"A12",1.192,"Strain_A","Knock-IN (+)"
825,"B1",0.461,"Strain_B","Knock-OUT (-)"
825,"B2",1.045,"Strain_B","Knock-OUT (-)"
825,"B3",0.808,"Strain_B","Knock-OUT (-)"
825,"B4",1.194,"Strain_B","Knock-OUT (-)"
825,"B5",1.185,"Strain_B","Knock-OUT (-)"
825,"B6",1.054,"Strain_B","Knock-OUT (-)"
825,"B7",0.972,"Strain_B","Knock-IN (+)"
825,"B8",1.159,"Strain_B","Knock-IN (+)"
825,"B9",1.051,"Strain_B","Knock-IN (+)"
825,"B10",1.073,"Strain_B","Knock-IN (+)"
825,"B11",1.186,"Strain_B","Knock-IN (+)"
825,"B12",1.119,"Strain_B","Knock-IN (+)"
825,"C1",0.374,"Strain_C","Knock-OUT (-)"
825,"C2",1.028,"Strain_C","Knock-OUT (-)"
825,"C3",1.161,"Strain_C","Knock-OUT (-)"
825,"C4",0.374,"Strain_C","Knock-OUT (-)"
825,"C5",0.947,"Strain_C","Knock-OUT (-)"
825,"C6",0.447,"Strain_C","Knock-OUT (-)"
825,"C7",0.972,"Strain_C","Knock-IN (+)"
825,"C8",1.159,"Strain_C","Knock-IN (+)"
825,"C9",0.984,"Strain_C","Knock-IN (+)"
825,"C10",0.936,"Strain_C","Knock-IN (+)"
825,"C11",1.119,"Strain_C","Knock-IN (+)"
825,"C12",1.161,"Strain_C","Knock-IN (+)"
840,"A1",1.19,"Strain_A","Knock-OUT (-)"
840,"A2",0.955,"Strain_A","Knock-OUT (-)"
840,"A3",1.072,"Strain_A","Knock-OUT (-)"
840,"A4",0.707,"Strain_A","Knock-OUT (-)"
840,"A5",1.025,"Strain_A","Knock-OUT (-)"
840,"A6",1.123,"Strain_A","Knock-OUT (-)"
840,"A7",1.026,"Strain_A","Knock-IN (+)"
840,"A8",1.105,"Strain_A","Knock-IN (+)"
840,"A9",1.123,"Strain_A","Knock-IN (+)"
840,"A10",1.072,"Strain_A","Knock-IN (+)"
840,"A11",1.188,"Strain_A","Knock-IN (+)"
840,"A12",1.195,"Strain_A","Knock-IN (+)"
840,"B1",0.487,"Strain_B","Knock-OUT (-)"
840,"B2",1.053,"Strain_B","Knock-OUT (-)"
840,"B3",0.827,"Strain_B","Knock-OUT (-)"
840,"B4",1.197,"Strain_B","Knock-OUT (-)"
840,"B5",1.189,"Strain_B","Knock-OUT (-)"
840,"B6",1.063,"Strain_B","Knock-OUT (-)"
840,"B7",0.976,"Strain_B","Knock-IN (+)"
840,"B8",1.166,"Strain_B","Knock-IN (+)"
840,"B9",1.059,"Strain_B","Knock-IN (+)"
840,"B10",1.083,"Strain_B","Knock-IN (+)"
840,"B11",1.191,"Strain_B","Knock-IN (+)"
840,"B12",1.129,"Strain_B","Knock-IN (+)"
840,"C1",0.398,"Strain_C","Knock-OUT (-)"
840,"C2",1.033,"Strain_C","Knock-OUT (-)"
840,"C3",1.169,"Strain_C","Knock-OUT (-)"
840,"C4",0.398,"Strain_C","Knock-OUT (-)"
840,"C5",0.955,"Strain_C","Knock-OUT (-)"
840,"C6",0.472,"Strain_C","Knock-OUT (-)"
840,"C7",0.976,"Strain_C","Knock-IN (+)"
840,"C8",1.166,"Strain_C","Knock-IN (+)"
840,"C9",0.988,"Strain_C","Knock-IN (+)"
840,"C10",0.944,"Strain_C","Knock-IN (+)"
840,"C11",1.129,"Strain_C","Knock-IN (+)"
840,"C12",1.169,"Strain_C","Knock-IN (+)"
855,"A1",1.194,"Strain_A","Knock-OUT (-)"
855,"A2",0.961,"Strain_A","Knock-OUT (-)"
855,"A3",1.082,"Strain_A","Knock-OUT (-)"
855,"A4",0.73,"Strain_A","Knock-OUT (-)"
855,"A5",1.031,"Strain_A","Knock-OUT (-)"
855,"A6",1.133,"Strain_A","Knock-OUT (-)"
855,"A7",1.032,"Strain_A","Knock-IN (+)"
855,"A8",1.116,"Strain_A","Knock-IN (+)"
855,"A9",1.133,"Strain_A","Knock-IN (+)"
855,"A10",1.082,"Strain_A","Knock-IN (+)"
855,"A11",1.192,"Strain_A","Knock-IN (+)"
855,"A12",1.198,"Strain_A","Knock-IN (+)"
855,"B1",0.513,"Strain_B","Knock-OUT (-)"
855,"B2",1.06,"Strain_B","Knock-OUT (-)"
855,"B3",0.844,"Strain_B","Knock-OUT (-)"
855,"B4",1.199,"Strain_B","Knock-OUT (-)"
855,"B5",1.193,"Strain_B","Knock-OUT (-)"
855,"B6",1.071,"Strain_B","Knock-OUT (-)"
855,"B7",0.981,"Strain_B","Knock-IN (+)"
855,"B8",1.173,"Strain_B","Knock-IN (+)"
855,"B9",1.068,"Strain_B","Knock-IN (+)"
855,"B10",1.092,"Strain_B","Knock-IN (+)"
855,"B11",1.194,"Strain_B","Knock-IN (+)"
855,"B12",1.139,"Strain_B","Knock-IN (+)"
855,"C1",0.423,"Strain_C","Knock-OUT (-)"
855,"C2",1.04,"Strain_C","Knock-OUT (-)"
855,"C3",1.175,"Strain_C","Knock-OUT (-)"
855,"C4",0.423,"Strain_C","Knock-OUT (-)"
855,"C5",0.961,"Strain_C","Knock-OUT (-)"
855,"C6",0.498,"Strain_C","Knock-OUT (-)"
855,"C7",0.981,"Strain_C","Knock-IN (+)"
855,"C8",1.173,"Strain_C","Knock-IN (+)"
855,"C9",0.991,"Strain_C","Knock-IN (+)"
855,"C10",0.952,"Strain_C","Knock-IN (+)"
855,"C11",1.139,"Strain_C","Knock-IN (+)"
855,"C12",1.175,"Strain_C","Knock-IN (+)"
870,"A1",1.197,"Strain_A","Knock-OUT (-)"
870,"A2",0.967,"Strain_A","Knock-OUT (-)"
870,"A3",1.091,"Strain_A","Knock-OUT (-)"
870,"A4",0.752,"Strain_A","Knock-OUT (-)"
870,"A5",1.036,"Strain_A","Knock-OUT (-)"
870,"A6",1.143,"Strain_A","Knock-OUT (-)"
870,"A7",1.038,"Strain_A","Knock-IN (+)"
870,"A8",1.126,"Strain_A","Knock-IN (+)"
870,"A9",1.143,"Strain_A","Knock-IN (+)"
870,"A10",1.091,"Strain_A","Knock-IN (+)"
870,"A11",1.195,"Strain_A","Knock-IN (+)"
870,"A12",1.2,"Strain_A","Knock-IN (+)"
870,"B1",0.539,"Strain_B","Knock-OUT (-)"
870,"B2",1.069,"Strain_B","Knock-OUT (-)"
870,"B3",0.86,"Strain_B","Knock-OUT (-)"
870,"B4",1.201,"Strain_B","Knock-OUT (-)"
870,"B5",1.196,"Strain_B","Knock-OUT (-)"
870,"B6",1.08,"Strain_B","Knock-OUT (-)"
870,"B7",0.985,"Strain_B","Knock-IN (+)"
870,"B8",1.179,"Strain_B","Knock-IN (+)"
870,"B9",1.077,"Strain_B","Knock-IN (+)"
870,"B10",1.102,"Strain_B","Knock-IN (+)"
870,"B11",1.197,"Strain_B","Knock-IN (+)"
870,"B12",1.148,"Strain_B","Knock-IN (+)"
870,"C1",0.447,"Strain_C","Knock-OUT (-)"
870,"C2",1.046,"Strain_C","Knock-OUT (-)"
870,"C3",1.181,"Strain_C","Knock-OUT (-)"
870,"C4",0.447,"Strain_C","Knock-OUT (-)"
870,"C5",0.967,"Strain_C","Knock-OUT (-)"
870,"C6",0.524,"Strain_C","Knock-OUT (-)"
870,"C7",0.985,"Strain_C","Knock-IN (+)"
870,"C8",1.179,"Strain_C","Knock-IN (+)"
870,"C9",0.995,"Strain_C","Knock-IN (+)"
870,"C10",0.958,"Strain_C","Knock-IN (+)"
870,"C11",1.148,"Strain_C","Knock-IN (+)"
870,"C12",1.181,"Strain_C","Knock-IN (+)"
885,"A1",1.199,"Strain_A","Knock-OUT (-)"
885,"A2",0.972,"Strain_A","Knock-OUT (-)"
885,"A3",1.101,"Strain_A","Knock-OUT (-)"
885,"A4",0.773,"Strain_A","Knock-OUT (-)"
885,"A5",1.043,"Strain_A","Knock-OUT (-)"
885,"A6",1.152,"Strain_A","Knock-OUT (-)"
885,"A7",1.044,"Strain_A","Knock-IN (+)"
885,"A8",1.135,"Strain_A","Knock-IN (+)"
885,"A9",1.152,"Strain_A","Knock-IN (+)"
885,"A10",1.101,"Strain_A","Knock-IN (+)"
885,"A11",1.197,"Strain_A","Knock-IN (+)"
885,"A12",1.201,"Strain_A","Knock-IN (+)"
885,"B1",0.564,"Strain_B","Knock-OUT (-)"
885,"B2",1.078,"Strain_B","Knock-OUT (-)"
885,"B3",0.874,"Strain_B","Knock-OUT (-)"
885,"B4",1.202,"Strain_B","Knock-OUT (-)"
885,"B5",1.198,"Strain_B","Knock-OUT (-)"
885,"B6",1.09,"Strain_B","Knock-OUT (-)"
885,"B7",0.989,"Strain_B","Knock-IN (+)"
885,"B8",1.184,"Strain_B","Knock-IN (+)"
885,"B9",1.086,"Strain_B","Knock-IN (+)"
885,"B10",1.112,"Strain_B","Knock-IN (+)"
885,"B11",1.199,"Strain_B","Knock-IN (+)"
885,"B12",1.157,"Strain_B","Knock-IN (+)"
885,"C1",0.471,"Strain_C","Knock-OUT (-)"
885,"C2",1.053,"Strain_C","Knock-OUT (-)"
885,"C3",1.186,"Strain_C","Knock-OUT (-)"
885,"C4",0.471,"Strain_C","Knock-OUT (-)"
885,"C5",0.972,"Strain_C","Knock-OUT (-)"
885,"C6",0.549,"Strain_C","Knock-OUT (-)"
885,"C7",0.989,"Strain_C","Knock-IN (+)"
885,"C8",1.184,"Strain_C","Knock-IN (+)"
885,"C9",0.998,"Strain_C","Knock-IN (+)"
885,"C10",0.964,"Strain_C","Knock-IN (+)"
885,"C11",1.157,"Strain_C","Knock-IN (+)"
885,"C12",1.186,"Strain_C","Knock-IN (+)"
900,"A1",1.201,"Strain_A","Knock-OUT (-)"
900,"A2",0.977,"Strain_A","Knock-OUT (-)"
900,"A3",1.111,"Strain_A","Knock-OUT (-)"
900,"A4",0.792,"Strain_A","Knock-OUT (-)"
900,"A5",1.049,"Strain_A","Knock-OUT (-)"
900,"A6",1.16,"Strain_A","Knock-OUT (-)"
900,"A7",1.051,"Strain_A","Knock-IN (+)"
900,"A8",1.144,"Strain_A","Knock-IN (+)"
900,"A9",1.16,"Strain_A","Knock-IN (+)"
900,"A10",1.111,"Strain_A","Knock-IN (+)"
900,"A11",1.199,"Strain_A","Knock-IN (+)"
900,"A12",1.203,"Strain_A","Knock-IN (+)"
900,"B1",0.589,"Strain_B","Knock-OUT (-)"
900,"B2",1.087,"Strain_B","Knock-OUT (-)"
900,"B3",0.887,"Strain_B","Knock-OUT (-)"
900,"B4",1.203,"Strain_B","Knock-OUT (-)"
900,"B5",1.2,"Strain_B","Knock-OUT (-)"
900,"B6",1.099,"Strain_B","Knock-OUT (-)"
900,"B7",0.992,"Strain_B","Knock-IN (+)"
900,"B8",1.189,"Strain_B","Knock-IN (+)"
900,"B9",1.095,"Strain_B","Knock-IN (+)"
900,"B10",1.122,"Strain_B","Knock-IN (+)"
900,"B11",1.201,"Strain_B","Knock-IN (+)"
900,"B12",1.164,"Strain_B","Knock-IN (+)"
900,"C1",0.496,"Strain_C","Knock-OUT (-)"
900,"C2",1.061,"Strain_C","Knock-OUT (-)"
900,"C3",1.19,"Strain_C","Knock-OUT (-)"
900,"C4",0.496,"Strain_C","Knock-OUT (-)"
900,"C5",0.977,"Strain_C","Knock-OUT (-)"
900,"C6",0.574,"Strain_C","Knock-OUT (-)"
900,"C7",0.992,"Strain_C","Knock-IN (+)"
900,"C8",1.189,"Strain_C","Knock-IN (+)"
900,"C9",1.002,"Strain_C","Knock-IN (+)"
900,"C10",0.969,"Strain_C","Knock-IN (+)"
900,"C11",1.164,"Strain_C","Knock-IN (+)"
900,"C12",1.19,"Strain_C","Knock-IN (+)"
915,"A1",1.202,"Strain_A","Knock-OUT (-)"
915,"A2",0.981,"Strain_A","Knock-OUT (-)"
915,"A3",1.12,"Strain_A","Knock-OUT (-)"
915,"A4",0.81,"Strain_A","Knock-OUT (-)"
915,"A5",1.056,"Strain_A","Knock-OUT (-)"
915,"A6",1.167,"Strain_A","Knock-OUT (-)"
915,"A7",1.058,"Strain_A","Knock-IN (+)"
915,"A8",1.153,"Strain_A","Knock-IN (+)"
915,"A9",1.167,"Strain_A","Knock-IN (+)"
915,"A10",1.12,"Strain_A","Knock-IN (+)"
915,"A11",1.201,"Strain_A","Knock-IN (+)"
915,"A12",1.204,"Strain_A","Knock-IN (+)"
915,"B1",0.613,"Strain_B","Knock-OUT (-)"
915,"B2",1.096,"Strain_B","Knock-OUT (-)"
915,"B3",0.899,"Strain_B","Knock-OUT (-)"
915,"B4",1.204,"Strain_B","Knock-OUT (-)"
915,"B5",1.202,"Strain_B","Knock-OUT (-)"
915,"B6",1.109,"Strain_B","Knock-OUT (-)"
915,"B7",0.996,"Strain_B","Knock-IN (+)"
915,"B8",1.192,"Strain_B","Knock-IN (+)"
915,"B9",1.105,"Strain_B","Knock-IN (+)"
915,"B10",1.131,"Strain_B","Knock-IN (+)"
915,"B11",1.202,"Strain_B","Knock-IN (+)"
915,"B12",1.171,"Strain_B","Knock-IN (+)"
915,"C1",0.52,"Strain_C","Knock-OUT (-)"
915,"C2",1.069,"Strain_C","Knock-OUT (-)"
915,"C3",1.193,"Strain_C","Knock-OUT (-)"
915,"C4",0.52,"Strain_C","Knock-OUT (-)"
915,"C5",0.981,"Strain_C","Knock-OUT (-)"
915,"C6",0.598,"Strain_C","Knock-OUT (-)"
915,"C7",0.996,"Strain_C","Knock-IN (+)"
915,"C8",1.192,"Strain_C","Knock-IN (+)"
915,"C9",1.005,"Strain_C","Knock-IN (+)"
915,"C10",0.974,"Strain_C","Knock-IN (+)"
915,"C11",1.171,"Strain_C","Knock-IN (+)"
915,"C12",1.193,"Strain_C","Knock-IN (+)"
930,"A1",1.203,"Strain_A","Knock-OUT (-)"
930,"A2",0.985,"Strain_A","Knock-OUT (-)"
930,"A3",1.13,"Strain_A","Knock-OUT (-)"
930,"A4",0.827,"Strain_A","Knock-OUT (-)"
930,"A5",1.064,"Strain_A","Knock-OUT (-)"
930,"A6",1.173,"Strain_A","Knock-OUT (-)"
930,"A7",1.066,"Strain_A","Knock-IN (+)"
930,"A8",1.16,"Strain_A","Knock-IN (+)"
930,"A9",1.173,"Strain_A","Knock-IN (+)"
930,"A10",1.13,"Strain_A","Knock-IN (+)"
930,"A11",1.202,"Strain_A","Knock-IN (+)"
930,"A12",1.204,"Strain_A","Knock-IN (+)"
930,"B1",0.636,"Strain_B","Knock-OUT (-)"
930,"B2",1.105,"Strain_B","Knock-OUT (-)"
930,"B3",0.909,"Strain_B","Knock-OUT (-)"
930,"B4",1.205,"Strain_B","Knock-OUT (-)"
930,"B5",1.203,"Strain_B","Knock-OUT (-)"
930,"B6",1.118,"Strain_B","Knock-OUT (-)"
930,"B7",0.999,"Strain_B","Knock-IN (+)"
930,"B8",1.195,"Strain_B","Knock-IN (+)"
930,"B9",1.114,"Strain_B","Knock-IN (+)"
930,"B10",1.14,"Strain_B","Knock-IN (+)"
930,"B11",1.203,"Strain_B","Knock-IN (+)"
930,"B12",1.177,"Strain_B","Knock-IN (+)"
930,"C1",0.543,"Strain_C","Knock-OUT (-)"
930,"C2",1.077,"Strain_C","Knock-OUT (-)"
930,"C3",1.196,"Strain_C","Knock-OUT (-)"
930,"C4",0.543,"Strain_C","Knock-OUT (-)"
930,"C5",0.985,"Strain_C","Knock-OUT (-)"
930,"C6",0.621,"Strain_C","Knock-OUT (-)"
930,"C7",0.999,"Strain_C","Knock-IN (+)"
930,"C8",1.195,"Strain_C","Knock-IN (+)"
930,"C9",1.009,"Strain_C","Knock-IN (+)"
930,"C10",0.978,"Strain_C","Knock-IN (+)"
930,"C11",1.177,"Strain_C","Knock-IN (+)"
930,"C12",1.196,"Strain_C","Knock-IN (+)"
945,"A1",1.204,"Strain_A","Knock-OUT (-)"
945,"A2",0.988,"Strain_A","Knock-OUT (-)"
945,"A3",1.138,"Strain_A","Knock-OUT (-)"
945,"A4",0.842,"Strain_A","Knock-OUT (-)"
945,"A5",1.072,"Strain_A","Knock-OUT (-)"
945,"A6",1.179,"Strain_A","Knock-OUT (-)"
945,"A7",1.074,"Strain_A","Knock-IN (+)"
945,"A8",1.167,"Strain_A","Knock-IN (+)"
945,"A9",1.179,"Strain_A","Knock-IN (+)"
945,"A10",1.138,"Strain_A","Knock-IN (+)"
945,"A11",1.203,"Strain_A","Knock-IN (+)"
945,"A12",1.205,"Strain_A","Knock-IN (+)"
945,"B1",0.658,"Strain_B","Knock-OUT (-)"
945,"B2",1.114,"Strain_B","Knock-OUT (-)"
945,"B3",0.919,"Strain_B","Knock-OUT (-)"
945,"B4",1.205,"Strain_B","Knock-OUT (-)"
945,"B5",1.204,"Strain_B","Knock-OUT (-)"
945,"B6",1.127,"Strain_B","Knock-OUT (-)"
945,"B7",1.002,"Strain_B","Knock-IN (+)"
945,"B8",1.198,"Strain_B","Knock-IN (+)"
945,"B9",1.123,"Strain_B","Knock-IN (+)"
945,"B10",1.149,"Strain_B","Knock-IN (+)"
945,"B11",1.204,"Strain_B","Knock-IN (+)"
945,"B12",1.182,"Strain_B","Knock-IN (+)"
945,"C1",0.567,"Strain_C","Knock-OUT (-)"
945,"C2",1.086,"Strain_C","Knock-OUT (-)"
945,"C3",1.198,"Strain_C","Knock-OUT (-)"
945,"C4",0.567,"Strain_C","Knock-OUT (-)"
945,"C5",0.988,"Strain_C","Knock-OUT (-)"
945,"C6",0.644,"Strain_C","Knock-OUT (-)"
945,"C7",1.002,"Strain_C","Knock-IN (+)"
945,"C8",1.198,"Strain_C","Knock-IN (+)"
945,"C9",1.012,"Strain_C","Knock-IN (+)"
945,"C10",0.982,"Strain_C","Knock-IN (+)"
945,"C11",1.182,"Strain_C","Knock-IN (+)"
945,"C12",1.198,"Strain_C","Knock-IN (+)"
960,"A1",1.205,"Strain_A","Knock-OUT (-)"
960,"A2",0.992,"Strain_A","Knock-OUT (-)"
960,"A3",1.147,"Strain_A","Knock-OUT (-)"
960,"A4",0.856,"Strain_A","Knock-OUT (-)"
960,"A5",1.08,"Strain_A","Knock-OUT (-)"
960,"A6",1.183,"Strain_A","Knock-OUT (-)"
960,"A7",1.082,"Strain_A","Knock-IN (+)"
960,"A8",1.173,"Strain_A","Knock-IN (+)"
960,"A9",1.183,"Strain_A","Knock-IN (+)"
960,"A10",1.147,"Strain_A","Knock-IN (+)"
960,"A11",1.204,"Strain_A","Knock-IN (+)"
960,"A12",1.205,"Strain_A","Knock-IN (+)"
960,"B1",0.68,"Strain_B","Knock-OUT (-)"
960,"B2",1.124,"Strain_B","Knock-OUT (-)"
960,"B3",0.928,"Strain_B","Knock-OUT (-)"
960,"B4",1.206,"Strain_B","Knock-OUT (-)"
960,"B5",1.205,"Strain_B","Knock-OUT (-)"
960,"B6",1.136,"Strain_B","Knock-OUT (-)"
960,"B7",1.006,"Strain_B","Knock-IN (+)"
960,"B8",1.2,"Strain_B","Knock-IN (+)"
960,"B9",1.132,"Strain_B","Knock-IN (+)"
960,"B10",1.156,"Strain_B","Knock-IN (+)"
960,"B11",1.205,"Strain_B","Knock-IN (+)"
960,"B12",1.186,"Strain_B","Knock-IN (+)"
960,"C1",0.59,"Strain_C","Knock-OUT (-)"
960,"C2",1.094,"Strain_C","Knock-OUT (-)"
960,"C3",1.2,"Strain_C","Knock-OUT (-)"
960,"C4",0.59,"Strain_C","Knock-OUT (-)"
960,"C5",0.992,"Strain_C","Knock-OUT (-)"
960,"C6",0.666,"Strain_C","Knock-OUT (-)"
960,"C7",1.006,"Strain_C","Knock-IN (+)"
960,"C8",1.2,"Strain_C","Knock-IN (+)"
960,"C9",1.016,"Strain_C","Knock-IN (+)"
960,"C10",0.986,"Strain_C","Knock-IN (+)"
960,"C11",1.186,"Strain_C","Knock-IN (+)"
960,"C12",1.2,"Strain_C","Knock-IN (+)"
975,"A1",1.205,"Strain_A","Knock-OUT (-)"
975,"A2",0.995,"Strain_A","Knock-OUT (-)"
975,"A3",1.154,"Strain_A","Knock-OUT (-)"
975,"A4",0.869,"Strain_A","Knock-OUT (-)"
975,"A5",1.088,"Strain_A","Knock-OUT (-)"
975,"A6",1.188,"Strain_A","Knock-OUT (-)"
975,"A7",1.09,"Strain_A","Knock-IN (+)"
975,"A8",1.179,"Strain_A","Knock-IN (+)"
975,"A9",1.188,"Strain_A","Knock-IN (+)"
975,"A10",1.154,"Strain_A","Knock-IN (+)"
975,"A11",1.205,"Strain_A","Knock-IN (+)"
975,"A12",1.206,"Strain_A","Knock-IN (+)"
975,"B1",0.701,"Strain_B","Knock-OUT (-)"
975,"B2",1.132,"Strain_B","Knock-OUT (-)"
975,"B3",0.936,"Strain_B","Knock-OUT (-)"
975,"B4",1.206,"Strain_B","Knock-OUT (-)"
975,"B5",1.205,"Strain_B","Knock-OUT (-)"
975,"B6",1.144,"Strain_B","Knock-OUT (-)"
975,"B7",1.009,"Strain_B","Knock-IN (+)"
975,"B8",1.201,"Strain_B","Knock-IN (+)"
975,"B9",1.141,"Strain_B","Knock-IN (+)"
975,"B10",1.163,"Strain_B","Knock-IN (+)"
975,"B11",1.205,"Strain_B","Knock-IN (+)"
975,"B12",1.19,"Strain_B","Knock-IN (+)"
975,"C1",0.612,"Strain_C","Knock-OUT (-)"
975,"C2",1.103,"Strain_C","Knock-OUT (-)"
975,"C3",1.202,"Strain_C","Knock-OUT (-)"
975,"C4",0.612,"Strain_C","Knock-OUT (-)"
975,"C5",0.995,"Strain_C","Knock-OUT (-)"
975,"C6",0.687,"Strain_C","Knock-OUT (-)"
975,"C7",1.009,"Strain_C","Knock-IN (+)"
975,"C8",1.201,"Strain_C","Knock-IN (+)"
975,"C9",1.02,"Strain_C","Knock-IN (+)"
975,"C10",0.989,"Strain_C","Knock-IN (+)"
975,"C11",1.19,"Strain_C","Knock-IN (+)"
975,"C12",1.202,"Strain_C","Knock-IN (+)"
990,"A1",1.206,"Strain_A","Knock-OUT (-)"
990,"A2",0.998,"Strain_A","Knock-OUT (-)"
990,"A3",1.161,"Strain_A","Knock-OUT (-)"
990,"A4",0.881,"Strain_A","Knock-OUT (-)"
990,"A5",1.097,"Strain_A","Knock-OUT (-)"
990,"A6",1.191,"Strain_A","Knock-OUT (-)"
990,"A7",1.099,"Strain_A","Knock-IN (+)"
990,"A8",1.183,"Strain_A","Knock-IN (+)"
990,"A9",1.191,"Strain_A","Knock-IN (+)"
990,"A10",1.161,"Strain_A","Knock-IN (+)"
990,"A11",1.205,"Strain_A","Knock-IN (+)"
990,"A12",1.206,"Strain_A","Knock-IN (+)"
990,"B1",0.721,"Strain_B","Knock-OUT (-)"
990,"B2",1.141,"Strain_B","Knock-OUT (-)"
990,"B3",0.943,"Strain_B","Knock-OUT (-)"
990,"B4",1.206,"Strain_B","Knock-OUT (-)"
990,"B5",1.206,"Strain_B","Knock-OUT (-)"
990,"B6",1.152,"Strain_B","Knock-OUT (-)"
990,"B7",1.013,"Strain_B","Knock-IN (+)"
990,"B8",1.203,"Strain_B","Knock-IN (+)"
990,"B9",1.149,"Strain_B","Knock-IN (+)"
990,"B10",1.17,"Strain_B","Knock-IN (+)"
990,"B11",1.206,"Strain_B","Knock-IN (+)"
990,"B12",1.193,"Strain_B","Knock-IN (+)"
990,"C1",0.633,"Strain_C","Knock-OUT (-)"
990,"C2",1.112,"Strain_C","Knock-OUT (-)"
990,"C3",1.203,"Strain_C","Knock-OUT (-)"
990,"C4",0.633,"Strain_C","Knock-OUT (-)"
990,"C5",0.998,"Strain_C","Knock-OUT (-)"
990,"C6",0.707,"Strain_C","Knock-OUT (-)"
990,"C7",1.013,"Strain_C","Knock-IN (+)"
990,"C8",1.203,"Strain_C","Knock-IN (+)"
990,"C9",1.025,"Strain_C","Knock-IN (+)"
990,"C10",0.993,"Strain_C","Knock-IN (+)"
990,"C11",1.193,"Strain_C","Knock-IN (+)"
990,"C12",1.203,"Strain_C","Knock-IN (+)"
1005,"A1",1.206,"Strain_A","Knock-OUT (-)"
1005,"A2",1.001,"Strain_A","Knock-OUT (-)"
1005,"A3",1.168,"Strain_A","Knock-OUT (-)"
1005,"A4",0.892,"Strain_A","Knock-OUT (-)"
1005,"A5",1.105,"Strain_A","Knock-OUT (-)"
1005,"A6",1.194,"Strain_A","Knock-OUT (-)"
1005,"A7",1.107,"Strain_A","Knock-IN (+)"
1005,"A8",1.188,"Strain_A","Knock-IN (+)"
1005,"A9",1.194,"Strain_A","Knock-IN (+)"
1005,"A10",1.168,"Strain_A","Knock-IN (+)"
1005,"A11",1.206,"Strain_A","Knock-IN (+)"
1005,"A12",1.206,"Strain_A","Knock-IN (+)"
1005,"B1",0.74,"Strain_B","Knock-OUT (-)"
1005,"B2",1.148,"Strain_B","Knock-OUT (-)"
1005,"B3",0.949,"Strain_B","Knock-OUT (-)"
1005,"B4",1.206,"Strain_B","Knock-OUT (-)"
1005,"B5",1.206,"Strain_B","Knock-OUT (-)"
1005,"B6",1.159,"Strain_B","Knock-OUT (-)"
1005,"B7",1.017,"Strain_B","Knock-IN (+)"
1005,"B8",1.204,"Strain_B","Knock-IN (+)"
1005,"B9",1.156,"Strain_B","Knock-IN (+)"
1005,"B10",1.175,"Strain_B","Knock-IN (+)"
1005,"B11",1.206,"Strain_B","Knock-IN (+)"
1005,"B12",1.196,"Strain_B","Knock-IN (+)"
1005,"C1",0.654,"Strain_C","Knock-OUT (-)"
1005,"C2",1.12,"Strain_C","Knock-OUT (-)"
1005,"C3",1.204,"Strain_C","Knock-OUT (-)"
1005,"C4",0.654,"Strain_C","Knock-OUT (-)"
1005,"C5",1.001,"Strain_C","Knock-OUT (-)"
1005,"C6",0.726,"Strain_C","Knock-OUT (-)"
1005,"C7",1.017,"Strain_C","Knock-IN (+)"
1005,"C8",1.204,"Strain_C","Knock-IN (+)"
1005,"C9",1.029,"Strain_C","Knock-IN (+)"
1005,"C10",0.996,"Strain_C","Knock-IN (+)"
1005,"C11",1.196,"Strain_C","Knock-IN (+)"
